logFC	logCPM	PValue	FDR	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	DE	Regulation
Eco2099	-1.53037398590741	5.10528104122949	0.00018317693037344	0.00072171317904905	84	53	60	34	27	59	52.7724536417208	48.3973685716348	52.7872460165035	13.1091060845062	14.1227532116329	25.940478812007	99.93	UP_CF_DOWN_NB
Eco0899	1.46732624370967	6.21631561330022	0.000185699124671905	0.000730867218730111	59	52	34	288	174	260	37.0663662483515	47.4842106740568	29.9127727426853	111.04183977464	91.0132984749674	114.313974425794	99.93	DOWN_CF_UP_NB
Eco0791	2.48757408090072	2.85642855647225	0.000186880062801572	0.000733943494507028	1	1	4	32	21	10	0.628243495734771	0.913157897578014	3.51914973443357	12.3379821971823	10.9843636090478	4.39669132406898	99.93	DOWN_CF_UP_NB
Eco1235	1.89707858976448	3.75232625074667	0.000186704066699201	0.000733943494507028	5	7	6	43	28	52	3.14121747867386	6.3921052830461	5.27872460165035	16.5791635774637	14.6458181453971	22.8627948851587	99.93	DOWN_CF_UP_NB
Eco0551	-1.42306530903746	6.88709398481417	0.000188451093276523	0.000738535414589017	243	213	196	102	59	280	152.663169463549	194.502632184117	172.438336987245	39.3273182535185	30.8608310920866	123.107357073932	99.93	UP_CF_DOWN_NB
Eco0967	-1.40444233562115	7.83104335003157	0.000188329488007442	0.000738535414589017	347	444	423	231	188	428	218.000493019966	405.442106524638	372.15008441635	89.0648089859095	98.3362075476659	188.178388670153	99.93	UP_CF_DOWN_NB
Eco3299	1.40344980112759	8.11459389276465	0.000189119849483858	0.000740366950695062	232	126	217	1004	739	959	145.752491010467	115.05789509483	190.913873093021	387.104191436594	386.544986051729	421.642697978216	99.93	DOWN_CF_UP_NB
Eco1638	1.55863708662488	5.21202015188357	0.000191940329383143	0.000750609202991951	23	21	22	188	107	61	14.4496004018997	19.1763158491383	19.3553235393846	72.4856454084458	55.9679479127673	26.8198170768208	99.92	DOWN_CF_UP_NB
Eco0347	1.38765550496428	9.05515712030617	0.000193811476613479	0.000757121134995907	790	170	255	2126	1161	1979	496.312361630469	155.236842588262	224.34579557014	819.704692225297	607.278388100214	870.105213033252	99.92	DOWN_CF_UP_NB
Eco2378	1.45813101577362	5.87830537735463	0.000196372806540375	0.000766312565650126	80	18	25	184	185	184	50.2594796587817	16.4368421564043	21.9946858402098	70.943397633798	96.7670127463734	80.8991203628693	99.92	DOWN_CF_UP_NB
Eco0752	-1.41366451044941	7.05645582848079	0.00020053597502039	0.000781728784915116	205	287	220	164	132	197	128.789916625628	262.07631660489	193.553235393846	63.2321587605591	69.0445712568718	86.614819084159	99.92	UP_CF_DOWN_NB
Eco0384	-1.39052433708082	8.00576311776638	0.000211253037016369	0.000821560314347226	620	392	421	369	214	391	389.510967355558	357.957895850582	370.390509549133	142.272357211258	111.935895825535	171.910630771097	99.92	UP_CF_DOWN_NB
Eco0766	-1.42625224755685	6.434121005063	0.000211424389927224	0.000821560314347226	128	197	138	133	102	84	80.4151674540507	179.892105822869	121.410665837958	51.2797385070388	53.3526232439464	36.9322071221795	99.92	UP_CF_DOWN_NB
Eco1975	1.40517677926861	7.39043723318195	0.000211307611985045	0.000821560314347226	169	90	94	788	518	329	106.173150779176	82.1842107820213	82.7000187591888	303.822811605613	270.947635689845	144.65114456187	99.92	DOWN_CF_UP_NB
Eco2552	-1.42106092436432	6.7168068700338	0.000212208985906679	0.00082373836556806	115	252	184	106	123	154	72.2480020094987	230.11579018966	161.880887783944	40.8695660281662	64.3369868529942	67.7090463906624	99.92	UP_CF_DOWN_NB
Eco0351	1.37574171976944	9.45954083394413	0.000214908363931179	0.000833336651699384	1018	220	373	2974	2061	1849	639.551878657997	200.894737467163	328.16071273593	1146.66122045063	1078.03682848798	812.948225820355	99.92	DOWN_CF_UP_NB
Eco3129	-1.38868684585775	7.91693842778531	0.0002153999466351	0.000834362701612884	434	487	381	305	248	351	272.657677148891	444.707896120493	335.199012204797	117.596392816893	129.720103573517	154.323865474821	99.92	UP_CF_DOWN_NB
Eco3119	-1.40870860514604	6.82244247059925	0.000215688222217319	0.000834599899864067	183	232	193	163	101	161	114.968559719463	211.852632238099	169.79897468642	62.8465968168972	52.8295583101822	70.7867303175107	99.92	UP_CF_DOWN_NB
Eco3463	1.43152230725461	6.63053224717684	0.000216111721712782	0.000835359294443939	93	58	51	411	272	277	58.4266451033337	52.9631580595248	44.869159114028	158.46595884506	142.273661983857	121.788349676711	99.92	DOWN_CF_UP_NB
Eco1219	1.39928038092996	7.48356906912471	0.000218143941454368	0.000842328916792287	184	91	104	516	327	903	115.596803215198	83.0973686795993	91.4978930952727	198.949962929564	171.042233340887	397.021226563429	99.92	DOWN_CF_UP_NB
Eco0346	1.37564153434357	9.08228922892432	0.000218873362526686	0.000844258636566735	801	153	290	2364	1217	1791	503.223040083552	139.713158329436	255.138355746434	911.46843481684	636.570024391008	787.447416140755	99.92	DOWN_CF_UP_NB
Eco3150	-1.51603680046273	4.96944930766291	0.000219221585869844	0.000844715460856966	74	55	49	29	23	58	46.4900186843731	50.2236843667908	43.1095842468112	11.1812963661964	12.0304934765762	25.5008096796001	99.92	UP_CF_DOWN_NB
Eco2905	1.61843869064528	4.68087470620244	0.000219732881312583	0.000845799027963409	14	16	13	104	74	62	8.7954089402868	14.6105263612482	11.4372366369091	40.0984421408424	38.7068050985494	27.2594862092277	99.92	DOWN_CF_UP_NB
Eco0658	-1.37084919597288	10.0134901567116	0.000221515371700811	0.000850878272071246	1253	2147	1966	1536	996	1404	787.189100155668	1960.5500061	1729.6620944741	592.223145464749	520.972674029124	617.295461899285	99.91	UP_CF_DOWN_NB
EcoC0147	3.74308000498057	1.96770538546227	0.000221444252215937	0.000850878272071246	0	1	0	12	7	11	0	0.913157897578014	0	4.62674332394335	3.66145453634926	4.83636045647588	99.91	DOWN_CF_UP_NB
Eco0341	1.36854483694248	10.5857022352191	0.000223930989186493	0.000859259202765709	2110	470	924	6677	3036	5622	1325.59377600037	429.184211861667	812.923588654154	2574.39709783081	1588.02513890805	2471.81986239158	99.91	DOWN_CF_UP_NB
Eco0603	1.43195223327251	6.50696038756737	0.000226568174949129	0.000868471961535974	82	60	42	374	290	208	51.5159666502512	54.7894738546809	36.9510722115524	144.200166929568	151.688830791612	91.4511795406349	99.91	DOWN_CF_UP_NB
Eco0604	1.38671862374379	7.98987492513187	0.000231637977209464	0.000886980421064572	205	140	183	1255	833	392	128.789916625628	127.842105660922	161.001100350336	483.880239295742	435.713089825562	172.350299903504	99.91	DOWN_CF_UP_NB
Eco0872	-1.36748446016092	9.55982546552307	0.000233717418897372	0.000894011687686514	1277	1443	1304	752	860	1197	802.266944053303	1317.68684620507	1147.24281342534	289.942581633783	449.835843037195	526.283951491057	99.91	UP_CF_DOWN_NB
Eco1326	-1.37236881047742	8.57936927930229	0.000234650633035419	0.000896648364904574	633	818	585	548	385	518	397.67813280011	746.963160218816	514.675648660909	211.287945126746	201.379999499209	227.748610586773	99.91	UP_CF_DOWN_NB
Eco0826	-1.39074166755096	7.31122331474495	0.000235403032792167	0.000898345565819111	305	299	259	228	152	219	191.614266199105	273.034211375826	227.864945304573	87.9081231549236	79.5058699321554	96.2875399971108	99.91	UP_CF_DOWN_NB
Eco1371	-1.40024347881563	7.03026422834662	0.000235583548816546	0.000898345565819111	237	223	249	196	187	98	148.893708489141	203.634211159897	219.06707096849	75.5701409577414	97.8131426139017	43.0875749758761	99.91	UP_CF_DOWN_NB
Eco3233	1.45287008318624	6.080760218602	0.000236619742680603	0.000901361838439273	43	47	40	306	197	149	27.0144703165952	42.9184211861667	35.1914973443357	117.981954760555	103.043791951544	65.5107007286279	99.91	DOWN_CF_UP_NB
Eco3288	1.6647709936887	4.21149992693942	0.000238149958650104	0.000906251809521513	19	5	7	85	44	43	11.9366264189607	4.56578948789007	6.15851203525874	32.7727652112654	23.0148570856239	18.9057726934966	99.91	DOWN_CF_UP_NB
Eco1584	1.47599312478945	5.88546976919045	0.000238958898584701	0.000908389773730468	33	33	45	220	158	188	20.7320353592474	30.1342106200745	39.5904345123776	84.8236276056281	82.6442595347405	82.6577968924969	99.91	DOWN_CF_UP_NB
Eco0677	1.53725736990039	5.12582402962873	0.000239442678521646	0.000909288518848729	23	19	21	122	90	117	14.4496004018997	17.3500000539823	18.4755361057762	47.0385571267574	47.0758440387762	51.4412884916071	99.91	DOWN_CF_UP_NB
EcoR0059	-1.36982378465368	8.71763488256003	0.000239909479769381	0.000910120998588486	1267	669	471	192	204	1192	795.984509095955	610.902633479692	414.379881229552	74.0278931830936	106.705246487893	524.085605829023	99.91	UP_CF_DOWN_NB
Eco0540	-1.46521853128067	5.42122399180521	0.000240484705592709	0.000911362657483297	46	100	82	69	37	52	28.8992008037995	91.3157897578015	72.1425695558881	26.6037741126743	19.3534025492747	22.8627948851587	99.91	UP_CF_DOWN_NB
Eco1586	1.36080644596449	11.023201293387	0.000241611952627342	0.000914691594086621	2024	1128	1356	8262	5955	6086	1271.56483536718	1030.042108468	1192.99175997298	3185.512778535	3114.85168056569	2675.82633982838	99.91	DOWN_CF_UP_NB
Eco0937	1.64996170987943	4.12448052060263	0.000242559107882724	0.000917332593186105	23	2	5	91	39	32	14.4496004018997	1.82631579515603	4.39893716804196	35.0861368732371	20.399532416803	14.0694122370208	99.91	DOWN_CF_UP_NB
Eco1500	1.47917388668668	5.37773853150804	0.000243652653587508	0.000920521227736567	55	13	16	136	62	200	34.5533922654124	11.8710526685142	14.0765989377343	52.4364243380246	32.4300258933792	87.9338264813797	99.91	DOWN_CF_UP_NB
Eco0377	-1.37910342571474	7.78659854249921	0.000244303638128653	0.000922033032608755	483	399	331	307	204	326	303.441608439894	364.350001133628	291.209640524378	118.367516704217	106.705246487893	143.332137164649	99.91	UP_CF_DOWN_NB
Eco3415	-1.40932740032083	6.53686604086194	0.000246200539714634	0.000928239163067687	205	175	134	98	77	170	128.789916625628	159.802632076153	117.891516103524	37.7850704788707	40.2759998998419	74.7437525091727	99.91	UP_CF_DOWN_NB
Eco0079	-1.36078053958287	9.26133328921863	0.000252908255599657	0.000952551995475759	1058	1152	1065	739	548	1049	664.681618487388	1051.95789800987	936.973616792937	284.930276366178	286.639583702771	461.212919894836	99.9	UP_CF_DOWN_NB
Eco0971	-1.42719859943891	6.08157552645354	0.000253689977145922	0.00095451827634433	161	102	117	75	72	100	101.147202813298	93.1421055529575	102.935129732182	28.9171457746459	37.660675231021	43.9669132406898	99.9	UP_CF_DOWN_NB
Eco1136	1.38712776355664	7.41246742190245	0.000255540523623757	0.000960497919060257	176	108	78	649	421	586	110.57085524932	98.6210529384256	68.6234198214545	250.229701436603	220.21033711472	257.646111590443	99.9	DOWN_CF_UP_NB
Eco3143	1.58598819139481	4.57228447680037	0.000258168776350825	0.000969385517738133	27	5	11	125	70	28	16.9625743848388	4.56578948789007	9.67766176969231	48.1952429577432	36.6145453634926	12.3107357073932	99.9	DOWN_CF_UP_NB
Eco2468	-1.64302887308066	3.84935708101701	0.000258773271542828	0.000970663822644323	25	24	32	14	9	24	15.7060873933693	21.9157895418723	28.1531978754685	5.39786721126724	4.70758440387762	10.5520591777656	99.9	UP_CF_DOWN_NB
Eco0699	-1.39507294662052	6.79730237326358	0.000261193168850354	0.000978742190309788	152	280	155	111	83	224	95.4930113516852	255.684211321844	136.367052209301	42.797375746476	43.414389502427	98.4858856591453	99.9	UP_CF_DOWN_NB
Eco2576	-1.44117547071163	5.68502704025684	0.000261635506576619	0.00097940134641105	70	106	100	71	66	50	43.977044701434	96.7947371432695	87.9787433608392	27.3748979999981	34.5222856284359	21.9834566203449	99.9	UP_CF_DOWN_NB
Eco0175	-1.3894732627552	6.92802967808951	0.000267783517130648	0.00100139593995144	216	240	201	166	156	130	135.700595078711	219.157895418723	176.837274155287	64.003282647883	81.5981296672121	57.1569872128968	99.9	UP_CF_DOWN_NB
Eco3344	-1.35783157581458	8.69769930149159	0.000270381998729236	0.00101008559687873	848	690	718	599	511	459	532.750484383086	630.07894932883	631.687377330825	230.951604253506	267.286181153496	201.808131774766	99.9	UP_CF_DOWN_NB
Eco0979	-1.40231846688854	6.42023495683129	0.00027168691439971	0.00101393004805415	165	143	160	135	116	66	103.660176796237	130.581579353656	140.765989377343	52.0508623943627	60.6755323166449	29.0181627388553	99.9	UP_CF_DOWN_NB
Eco0850	-1.34992298200651	10.2821137888977	0.000272295795902673	0.00101517175024161	2648	1864	2276	1688	1075	2030	1663.58877670567	1702.12632108542	2002.3961988927	650.828560901364	562.294803796494	892.528338786004	99.9	UP_CF_DOWN_NB
Eco1762	1.37370594484907	7.51755189785227	0.000273184121284163	0.00101745170196614	231	69	105	626	524	607	145.124247514732	63.007894932883	92.3776805288811	241.361776732378	274.086025292431	266.879163370987	99.9	DOWN_CF_UP_NB
Eco1618	-1.51340183289648	4.79728132152599	0.000279005997540057	0.001038083043479	66	41	51	34	23	41	41.4640707184949	37.4394738006986	44.869159114028	13.1091060845062	12.0304934765762	18.0264344286828	99.9	UP_CF_DOWN_NB
Eco2526	-1.35863790228963	8.03654070077271	0.000286930751205288	0.00106648881843341	742	334	412	307	196	503	466.1566738352	304.994737791057	362.472422646657	118.367516704217	102.520727017779	221.15357360067	99.89	UP_CF_DOWN_NB
Eco2939	1.34348958709742	11.1440239742192	0.00028783578326163	0.00106877205986844	1678	1257	1855	12335	9055	538	1054.19258584295	1147.83947725556	1632.00568934357	4755.9065750701	4736.35297523465	236.541993234911	99.89	DOWN_CF_UP_NB
Eco1233	-1.36206175058097	7.6821880403358	0.000295402765529814	0.00109576242793905	375	337	394	282	235	260	235.591310900539	307.734211483791	346.636248841706	108.728468112669	122.920259434582	114.313974425794	99.89	UP_CF_DOWN_NB
Eco2215	1.37392669322667	7.06383446679413	0.000301259435038372	0.001116360567743	166	57	70	577	325	399	104.288420291972	52.0500001619468	61.5851203525874	222.469241492943	169.996103473359	175.427983830353	99.89	DOWN_CF_UP_NB
Eco0675	-1.57279229959082	4.23114190243575	0.000304659808056565	0.00112696503127575	34	36	35	22	15	27	21.3602788549822	32.8736843128085	30.7925601762937	8.48236276056281	7.84597400646271	11.8710665749863	99.89	UP_CF_DOWN_NB
Eco2263	1.34330086729547	9.25176480200403	0.00030473428756477	0.00112696503127575	722	302	340	2523	1622	1799	453.591803920505	275.77368506856	299.127727426853	972.772783859089	848.411322565501	790.96476920001	99.89	DOWN_CF_UP_NB
Eco0630	1.4301233237236	5.82843806673664	0.000306659926949753	0.00113294662459024	66	29	22	239	140	165	41.4640707184949	26.4815790297624	19.3553235393846	92.149304535205	73.2290907269853	72.5454068471383	99.89	DOWN_CF_UP_NB
Eco0152	1.34544351737749	8.74094776115078	0.000313535620160281	0.00115718568243895	365	273	275	1649	1257	1223	229.308875943191	249.292106038798	241.941544242308	635.791645098549	657.492621741575	537.715348933637	99.88	DOWN_CF_UP_NB
Eco3186	1.43569966962917	5.66701497748608	0.000319272184138676	0.00117717607712515	55	22	26	196	111	178	34.5533922654124	20.0894737467163	22.8744732738182	75.5701409577414	58.060207647824	78.2611055684279	99.88	DOWN_CF_UP_NB
Eco0213	1.56143930959723	4.80320684548807	0.000327651712393387	0.00120686141759328	18	17	14	132	91	38	11.3083829232259	15.5236842588262	12.3170240705175	50.8941765633768	47.5989089725404	16.7074270314621	99.88	DOWN_CF_UP_NB
EcoR0060	-1.33075718135625	10.6263475578082	0.000328722826747755	0.00120959470583058	4646	2106	2210	680	1153	4169	2918.81928118375	1923.1105322993	1944.33022827455	262.182121690123	603.0938686301	1832.98061300436	99.88	UP_CF_DOWN_NB
Eco3414	-1.43397144097528	5.51722647255966	0.000330380652408435	0.00121447927825341	105	79	72	56	62	47	65.965567052151	72.1394739086631	63.3446952198042	21.591468845069	32.4300258933792	20.6644492231242	99.88	UP_CF_DOWN_NB
Eco3006	1.35070734570158	7.65641776608354	0.00033471922728565	0.00122919868082123	251	104	94	724	459	771	157.689117429428	94.9684213481135	82.7000187591888	279.146847211249	240.086804597759	338.984901085719	99.88	DOWN_CF_UP_NB
Eco3079	1.36929789689504	6.7049364810058	0.000343223282029035	0.00125917044385103	134	40	55	352	242	405	84.1846284284593	36.5263159031206	48.3883088484615	135.717804169005	126.581713970932	178.065998624794	99.87	DOWN_CF_UP_NB
Eco2322	-1.4286552406179	5.49400502774708	0.000344046440646374	0.001259676011769	110	85	58	30	16	121	69.1067845308248	77.6184212941312	51.0276711492867	11.5668583098584	8.36903894022689	53.1999650212347	99.87	UP_CF_DOWN_NB
Eco2428	1.33328000854434	8.97137153272299	0.000343963711785736	0.001259676011769	540	270	301	1408	1527	1828	339.251487696776	246.552632346064	264.816017516126	542.87121667602	798.720153857904	803.71517403981	99.87	DOWN_CF_UP_NB
Eco1937	-1.34123986464408	8.06989076700282	0.000347273102413982	0.00127022480047144	505	458	481	356	308	361	317.262965346059	418.226317090731	423.177755565636	137.260051943653	161.103999599368	158.72055679889	99.87	UP_CF_DOWN_NB
Eco0616	1.36818224294432	6.67433339706878	0.000349810781185801	0.00127823502150995	142	39	46	416	309	248	89.2105763943375	35.6131580055426	40.470221945986	160.393768563369	161.627064533132	109.037944836911	99.87	DOWN_CF_UP_NB
Eco0678	1.54361836262668	4.80084287449825	0.000351068245773936	0.00128155597960773	21	16	13	73	70	114	13.1931134104302	14.6105263612482	11.4372366369091	28.146021887322	36.6145453634926	50.1222810943864	99.87	DOWN_CF_UP_NB
Eco1973	1.42655810709306	5.67049828407087	0.000358937427924203	0.00130898212802517	56	24	24	197	170	109	35.1816357611472	21.9157895418723	21.1148984066014	75.9557029014033	88.9210387399107	47.9239354323519	99.87	DOWN_CF_UP_NB
Eco0365	1.73017872140716	3.62411293007915	0.000370095158188788	0.00134833478840633	13	1	5	36	25	48	8.16716544455202	0.913157897578014	4.39893716804196	13.88022997183	13.0766233441045	21.1041183555311	99.87	DOWN_CF_UP_NB
Eco2494	-1.38482766802433	6.18575352530022	0.000372593566354384	0.0013560930197215	155	103	143	108	134	23	97.3777418388895	94.0552634505355	125.809603006	41.6406899154901	70.0907011244002	10.1123900453587	99.86	UP_CF_DOWN_NB
Eco2877	1.36296303596804	6.95324991310376	0.000373239598857547	0.00135710065816058	101	67	90	595	295	319	63.4525930692119	61.181579137727	79.1808690247552	229.409356478858	154.304155460433	140.254453237801	99.86	DOWN_CF_UP_NB
Eco1498	1.36827071672324	6.56164125856496	0.00037632214213441	0.00136695671391906	107	40	56	378	162	379	67.2220540436205	36.5263159031206	49.2680962820699	145.742414704215	84.7365192697972	166.634601182215	99.86	DOWN_CF_UP_NB
